url,name
https://static.e-publishing.af.mil/production/1/af_a4/publication/qtp24-3-l123/qtp24-3-l123.pdf,Aerial Apparatus
https://static.e-publishing.af.mil/production/1/af_a3/publication/afttp3-42.5/afttp3-42.5.pdf,AEROMEDICAL EVACUATION (AE)
https://static.e-publishing.af.mil/production/1/af_a3/publication/afman11-2aev2/afman11-2aev2.pdf,AEROMEDICAL EVACUATION (AE) AIRCREW EVALUATION CRITERIA
https://static.e-publishing.af.mil/production/1/af_a3/publication/afman10-2909/afman10-2909.pdf,AEROMEDICAL EVACUATION (AE) EQUIPMENT STANDARDS
https://static.e-publishing.af.mil/production/1/af_a3/publication/afman11-2aev3/afman11-2aev3.pdf,AEROMEDICAL EVACUATION (AE) OPERATIONS PROCEDURES
https://static.e-publishing.af.mil/production/1/af_a3/publication/afman11-2aev1/afman11-2aev1.pdf,AEROMEDICAL EVACUATION AIRCREW TRAINING
https://static.e-publishing.af.mil/production/1/af_a3/publication/afttp3-42.52/afttp3-42.52.pdf,AEROMEDICAL EVACUATION COMMAND SQUADRON (FFQCC)
https://static.e-publishing.af.mil/production/1/af_a3/publication/afttp3-42.55/afttp3-42.55.pdf,AEROMEDICAL EVACUATION COMMUNICATIONS TEAM (FFQCR)
https://static.e-publishing.af.mil/production/1/af_a3/publication/afman11-2aev3cl-1/afman11-2aev3cl-1.pdf,AEROMEDICAL EVACUATION CREW (AEC) CHECKLIST
https://static.e-publishing.af.mil/production/1/af_a3/publication/afttp3-42.54/afttp3-42.54.pdf,AEROMEDICAL EVACUATION LIAISON TEAM (FFQLL)
https://static.e-publishing.af.mil/production/1/af_a3/publication/afman11-2aev3addenda-a/afman11-2aev3addenda-a.pdf,AEROMEDICAL EVACUATION OPERATIONS CONFIGURATION/MISSION PLANNING
https://static.e-publishing.af.mil/production/1/af_a3/publication/afttp3-42.53/afttp3-42.53.pdf,AEROMEDICAL EVACUATION OPERATIONS TEAM (FFQNT) AND AEOT MANPOWER AUGMENTATION TEAM (FFQCM)
