url,name
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/110022p.pdf?ver=2019-03-11-081731-063,DoDI 1100.22
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/110023p.pdf?ver=2020-06-01-091509-773,DoDI 1100.23
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/110024p.pdf?ver=2020-05-05-125649-050,DoDI 1100.24
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/111002p.pdf?ver=6VkaLKUbxX24dU7w-jnawg%3d%3d,DoDI 1110.02
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/112011p.pdf,DoDI 1120.11
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/112503p.pdf?ver=2019-03-11-081730-423,DoDI 1125.03
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/114501p.pdf?ver=2019-03-22-095340-833,DoDI 1145.01
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/120007p.PDF?ver=hqZfWCbTPwE7yvbmxALGBA%3d%3d,DoDI 1200.07
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/120015p.pdf?ver=2019-11-07-071740-817,DoDI 1200.15
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/120018p.pdf?ver=AwgRtvNMMnNk5M7cxEdRtA%3d%3d,DoDI 1200.18
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/120512p.pdf?ver=2019-03-11-081728-330,DoDI 1205.12
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/120513p.pdf?ver=EjNq3y1XFSq0dzGrzBFONg%3d%3d,DoDI 1205.13
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/120522_dodi_2017.pdf,DoDI 1205.22
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/121506p.pdf?ver=cg0JJ6eqHA4zRH2JqFPMlg%3d%3d,DoDI 1215.06
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/121507p.pdf?ver=dnUn-ChZOEP-wt2dphpvEg%3d%3d,DoDI 1215.07
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/121508p.pdf?ver=2019-01-29-121836-737,DoDI 1215.08
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/121513p.pdf,DoDI 1215.13
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/121515p.pdf?ver=2019-01-29-122059-877,DoDI 1215.15
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/121517p.pdf,DoDI 1215.17
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/121521p.pdf,DoDI 1215.21
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/121522p.pdf,DoDI 1215.22
